summary:;name:chunkMeta;desc:;syntax:(url, [id], [chunkType], [version], [size], [sites], [cid])
summary:;name:cj;desc:;syntax:(leftTable, rightTable)
summary:;name:classifierBuildForestTerm;desc:;syntax:(a,b)
summary:;name:clear;desc:;syntax:()
summary:;name:clear!;desc:;syntax:(obj)
summary:;name:clearAllCache;desc:;syntax:()
summary:;name:clearCache;desc:;syntax:(a,[b])
summary:;name:clearCachedDatabase;desc:;syntax:(dbUrl, [tableName])
summary:;name:clearDSCache!;desc:;syntax:(ds)
summary:;name:clearDSCacheNow;desc:;syntax:(ds)
summary:;name:clearTablePersistence;desc:;syntax:(table|tableName)
summary:;name:close;desc:;syntax:(obj)
summary:;name:col;desc:;syntax:(obj, index)
summary:;name:colNames;desc:;syntax:(obj)
summary:;name:cols;desc:;syntax:(obj)
summary:;name:column;desc:;syntax:(obj, index)
summary:;name:columnNames;desc:;syntax:(obj)
summary:;name:columns;desc:;syntax:(obj)
summary:;name:commit;desc:;syntax:(trans)
summary:;name:commitDFSTransaction;desc:;syntax:(a,b)
summary:;name:commitOneStageDFSTransaction;desc:;syntax:(a,b)
summary:;name:compress;desc:;syntax:(X)
summary:;name:concat;desc:;syntax:(str1|X, str2|separator)
summary:;name:concatDT;desc:;syntax:(date, time)
summary:;name:concatDateTime;desc:;syntax:(date, time)
summary:;name:contextCount;desc:;syntax:(X, Y)
summary:;name:contextSum;desc:;syntax:(X, Y)
summary:;name:contextSum2;desc:;syntax:(X, Y)
summary:;name:contextby;desc:;syntax:(func, funcArgs, groupingCol, [sortingCol])
summary:;name:convertEncode;desc:;syntax:(str, srcEncode, destEncode)
summary:;name:convertTZ;desc:;syntax:(obj, srcTZ, destTZ)
summary:;name:copy;desc:;syntax:(obj)
summary:;name:copyReplicas;desc:;syntax:(a,b,c)
summary:;name:corr;desc:;syntax:(X, Y)
summary:;name:correctChunkVersion;desc:;syntax:(a,b)
summary:;name:corrreduce;desc:;syntax:(mysumxy,mysumx2,mysumx,mysumy2,mysumy,mycount)
summary:;name:cos;desc:;syntax:(X)
summary:;name:count;desc:;syntax:(obj)
summary:;name:cov;desc:;syntax:(X, Y)
summary:;name:covar;desc:;syntax:(X, Y)
summary:;name:covarreduce;desc:;syntax:(mysumxy,mysumx,mysumy,mycount)
summary:;name:crc32;desc:;syntax:(str, [cksum=0])
summary:;name:createAnomalyDetectionEngine;desc:;syntax:(name, metrics, dummyTable, outputTable, timeColumn, [keyColumn], [windowSize], [step], [garbageSize])
summary:;name:createCommitIdentifier;desc:;syntax:(a)
summary:;name:createCrossSectionalAggregator;desc:;syntax:(name, [metrics], dummyTable, [outputTable], keyColumn, [triggeringPattern=perBatch], [triggeringInterval=1000])
summary:;name:createFactorTable;desc:;syntax:()
summary:;name:createGroup;desc:;syntax:(groupId, [userIds])
summary:;name:createPartitionedTable;desc:;syntax:(dbHandle, table, tableName, [partitionColumns])
summary:;name:createTable;desc:;syntax:(dbHandle, table, tableName)
summary:;name:createTickTable;desc:;syntax:()
summary:;name:createTimeSeriesAggregator;desc:;syntax:(name, windowSize, step, metrics, dummyTable, outputTable, timeColumn, [useSystemTime=false], [keyColumn], [garbageSize])
summary:;name:createUser;desc:;syntax:(userId, password, [groupIds], [isAdmin=false])
summary:;name:cross;desc:;syntax:(func, X, [Y])
